Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Mean, Bwd Packet Length Mean,Flow Bytes/s, Flow Packets/s, Flow IAT Max,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count,Init_Win_bytes_forward, Init_Win_bytes_backward, min_seg_size_forward, Label
10.42.0.42-52.84.143.103-58984-443-6,10.42.0.42,58984,52.84.143.103,443,6,4/7/2017 3:28,31,0,31,0,3100000,200000,10,0,1,0,0,1,0,122,122,32,BENIGN
172.217.10.72-10.42.0.211-443-51128-6,10.42.0.211,51128,172.217.10.72,443,6,21/08/2017 05:20:46,23,0,11.5,0,283950.6173,24691.35802,81,0,1,0,0,1,0,1637,-1,32,RANSOMWARE_JISUT
10.42.0.42-103.43.91.16-34622-443-6,103.43.91.16,443,10.42.0.42,34622,6,7/7/2017 8:19,0,0,0,0,0,877.1929825,2280,0,0,0,0,1,1,57,1369,32,BENIGN
219.142.78.162-10.42.0.42-80-33977-6,10.42.0.42,33977,219.142.78.162,80,6,13/07/2017 04:03:56,0,0,0,0,0,7.879723894,253816,0,0,0,0,1,1,1386,124,20,SMSMALWARE_NANDROBOX
172.217.12.131-10.42.0.151-443-51641-6,10.42.0.151,51641,172.217.12.131,443,6,28/08/2017 11:12:37,1076,5613,63.29411765,330.1764706,17896.03232,90.96503197,77376,0,0,0,1,0,0,65535,179,32,RANSOMWARE_SIMPLOCKER
174.35.73.78-10.42.0.42-80-37300-6,10.42.0.42,37300,174.35.73.78,80,6,17/07/2017 01:58:15,0,0,0,0,0,107.0663812,18680,0,0,0,0,1,0,1567,675,32,SMSMALWARE_NANDROBOX
172.217.1.170-10.42.0.151-443-56537-6,10.42.0.151,56537,172.217.1.170,443,6,29/08/2017 09:33:37,62,0,31,0,103.3221401,3.332972261,600065,0,1,0,0,1,1,1387,-1,32,RANSOMWARE_RANSOMBO
10.42.0.211-10.42.0.1-55459-53-17,10.42.0.211,55459,10.42.0.1,53,17,6/8/2017 9:45,37,91,37,91,74853.80117,1169.590643,1710,0,0,0,0,0,0,-1,-1,32,BENIGN
10.42.0.211-119.146.74.48-55746-443-6,119.146.74.48,443,10.42.0.211,55746,6,14/06/2017 07:35:05,0,0,0,0,0,47619.04762,42,0,0,0,0,1,0,4380,-1,20,ADWARE_DOWGIN
219.142.78.162-10.42.0.42-80-49886-6,10.42.0.42,49886,219.142.78.162,80,6,19/06/2017 09:33:44,0,0,0,0,0,7.87413975,253996,0,0,0,0,1,1,1386,137,20,BENIGN
183.232.231.30-10.42.0.211-443-47500-6,10.42.0.211,47500,183.232.231.30,443,6,15/06/2017 04:58:03,0,0,0,0,0,0.237839051,16541133,0,0,0,1,0,0,65535,8192,20,ADWARE_GOOLIGAN
10.42.0.211-66.198.24.240-52481-443-6,10.42.0.211,52481,66.198.24.240,443,6,6/7/2017 2:03,9484,657100,61.58441558,1377.568134,274557.8898,259.9012705,322175,0,0,0,1,0,0,65535,67,20,BENIGN
192.229.173.173-10.42.0.151-80-46221-6,10.42.0.151,46221,192.229.173.173,80,6,22/06/2017 01:29:22,0,0,0,0,0,0.10926936,27337726,0,0,0,0,1,1,285,-1,32,SCAREWARE_ANDROIDSPY
151.101.1.140-10.42.0.151-443-39949-6,10.42.0.151,39949,151.101.1.140,443,6,23/06/2017 01:16:29,2958,649996,18.4875,1391.85439,66706.6935,64.05519658,3235752,0,0,0,1,0,0,65535,72,32,BENIGN
10.42.0.151-23.99.112.73-34133-443-6,10.42.0.151,34133,23.99.112.73,443,6,22/06/2017 03:57:27,1438,3963,119.8333333,660.5,701.6780772,2.33849387,5637931,0,0,0,1,0,0,65535,510,32,SCAREWARE_ANDROIDSPY
10.42.0.151-103.7.30.118-38986-80-6,10.42.0.151,38986,103.7.30.118,80,6,23/06/2017 12:56:27,0,0,0,0,0,0.153699253,13012425,0,0,0,0,1,0,1369,-1,32,SCAREWARE_AVFORANDROID
222.73.28.96-10.42.0.211-80-59455-6,10.42.0.211,59455,222.73.28.96,80,6,6/8/2017 4:14,0,0,0,0,0,453.3091568,4761,0,0,0,0,1,0,1415,-1,20,BENIGN
10.42.0.211-123.125.115.164-43020-443-6,10.42.0.211,43020,123.125.115.164,443,6,15/06/2017 07:06:36,2990,4958,230,330.5333333,821.5757281,2.894328181,4996271,0,0,0,1,0,0,65535,672,20,ADWARE_YOUMI
10.42.0.211-23.208.31.187-51956-80-6,10.42.0.211,51956,23.208.31.187,80,6,7/7/2017 3:47,0,0,0,0,0,69.17064398,28914,0,0,0,0,1,1,2138,1006,32,BENIGN
172.217.10.42-10.42.0.151-443-33427-6,10.42.0.151,33427,172.217.10.42,443,6,21/07/2017 11:53:06,0,0,0,0,0,21.10528371,94763,0,0,0,0,1,1,362,-1,32,BENIGN
172.217.1.162-10.42.0.151-443-48045-6,10.42.0.151,48045,172.217.1.162,443,6,19/06/2017 07:03:46,3191,37880,177.2777778,1183.75,103035.807,125.4362044,188000,0,0,0,0,1,0,2034,468,32,BENIGN
10.42.0.42-106.39.169.66-33123-80-6,10.42.0.42,33123,106.39.169.66,80,6,30/06/2017 10:59:01,2664,121,666,30.25,4316.45756,12.39915996,321637,0,0,0,1,0,0,65535,160,20,BENIGN
10.42.0.1-10.42.0.42-53-37774-17,10.42.0.42,37774,10.42.0.1,53,17,30/08/2017 08:58:19,35,51,35,51,66460.58733,1545.595054,1294,0,0,0,0,0,0,-1,-1,20,RANSOMWARE_SVPENG
203.205.158.63-10.42.0.211-80-41581-6,10.42.0.211,41581,203.205.158.63,80,6,28/06/2017 10:40:53,0,0,0,0,0,0.296889518,10224700,0,0,0,1,0,0,65535,14480,32,SMSMALWARE_BIIGE
10.42.0.151-10.42.0.1-56735-53-17,10.42.0.151,56735,10.42.0.1,53,17,28/08/2017 01:47:22,31,225,31,225,198295.8947,1549.186677,1291,0,0,0,0,0,0,-1,-1,32,RANSOMWARE_SIMPLOCKER
10.42.0.1-10.42.0.42-53-45463-17,10.42.0.42,45463,10.42.0.1,53,17,30/08/2017 09:03:32,36,337,36,337,305.6875922,1.639075561,1220200,0,0,0,0,0,0,-1,-1,32,RANSOMWARE_SVPENG
10.42.0.151-123.125.29.220-55358-80-6,10.42.0.151,55358,123.125.29.220,80,6,28/08/2017 10:40:48,0,0,0,0,0,6.479054835,308687,0,0,0,0,1,0,1369,137,20,RANSOMWARE_SIMPLOCKER
10.42.0.151-58.63.236.212-36087-443-6,10.42.0.151,36087,58.63.236.212,443,6,28/08/2017 12:19:51,835,5319,92.77777778,591,201.5786748,0.589602884,29692033,0,0,0,1,0,0,65535,131,20,RANSOMWARE_SIMPLOCKER
10.42.0.42-52.84.134.65-53067-443-6,10.42.0.42,53067,52.84.134.65,443,6,7/7/2017 1:30,0,0,0,0,0,80000,25,1,0,0,0,0,0,0,-1,20,BENIGN
172.217.12.174-10.42.0.42-443-40153-6,10.42.0.42,40153,172.217.12.174,443,6,21/06/2017 05:38:48,55,0,55,0,5500000,200000,10,0,1,0,0,1,0,340,340,32,BENIGN
10.42.0.151-64.71.142.96-35213-80-6,10.42.0.151,35213,64.71.142.96,80,6,24/08/2017 01:46:57,0,0,0,0,0,5.916004567,338066,0,0,0,0,1,0,1369,-1,20,RANSOMWARE_SIMPLOCKER
10.42.0.211-36.110.213.49-33234-80-6,10.42.0.211,33234,36.110.213.49,80,6,7/7/2017 9:07,0,0,0,0,0,0.391446196,5109259,0,0,0,0,1,0,1369,-1,20,BENIGN
202.77.129.185-10.42.0.211-80-51011-6,10.42.0.211,51011,202.77.129.185,80,6,14/06/2017 01:48:50,0,0,0,0,0,8.971627229,222925,0,0,0,0,1,1,1386,142,20,ADWARE_KOODOUS
10.42.0.211-111.1.17.152-33452-80-6,10.42.0.211,33452,111.1.17.152,80,6,14/06/2017 11:46:59,6762,2219,422.625,277.375,83.15126961,0.22220582,20393179,0,0,0,1,0,0,65535,11142,20,ADWARE_DOWGIN
10.42.0.151-10.42.0.1-56075-53-17,10.42.0.151,56075,10.42.0.1,53,17,14/06/2017 01:50:33,31,47,31,47,278.6629893,7.145204853,279908,0,0,0,0,0,0,-1,-1,20,ADWARE_SHUANET
172.217.10.42-10.42.0.211-443-42689-6,10.42.0.211,42689,172.217.10.42,443,6,5/8/2017 10:53,0,0,0,0,0,69.03216899,28972,0,0,0,0,1,0,1565,426,32,BENIGN
137.175.31.97-10.42.0.211-80-34758-6,10.42.0.211,34758,137.175.31.97,80,6,15/06/2017 04:35:02,657,209,219,52.25,5016.393063,40.54821182,81296,0,0,0,1,0,0,65535,124,32,ADWARE_GOOLIGAN
203.205.158.63-10.42.0.151-80-42214-6,10.42.0.151,42214,203.205.158.63,80,6,14/06/2017 12:15:10,374,0,93.5,0,836.2961472,11.18042978,216865,0,0,0,1,0,0,65535,14480,32,ADWARE_SHUANET
180.149.136.194-10.42.0.211-80-34205-6,10.42.0.211,34205,180.149.136.194,80,6,28/06/2017 09:32:55,1454,197,484.6666667,65.66666667,1567.545448,5.696712712,527883,0,0,0,1,0,0,65535,137,20,SMSMALWARE_BIIGE
172.217.10.138-10.42.0.151-443-39695-6,10.42.0.151,39695,172.217.10.138,443,6,13/06/2017 04:46:39,460,4254,35.38461538,386.7272727,99.60963125,0.507134313,47000390,0,0,0,1,0,0,65535,340,32,ADWARE_EWIND
10.42.0.1-10.42.0.42-53-13458-17,10.42.0.42,13458,10.42.0.1,53,17,8/7/2017 5:47,32,123,32,123,547.9122775,7.069835838,282892,0,0,0,0,0,0,-1,-1,32,BENIGN
202.77.129.150-10.42.0.42-80-36113-6,10.42.0.42,36113,202.77.129.150,80,6,21/06/2017 11:44:00,497,905,124.25,226.25,18.55545517,0.105879915,74991668,0,0,0,1,0,0,65535,123,20,BENIGN
183.79.248.124-10.42.0.151-443-44385-6,10.42.0.151,44385,183.79.248.124,443,6,26/06/2017 02:00:15,333,5244,27.75,524.4,84.88768592,0.334862666,64905744,0,0,0,1,0,0,65535,32,32,SCAREWARE_AVFORANDROID
172.217.10.10-10.42.0.42-443-37512-6,10.42.0.42,37512,172.217.10.10,443,6,7/7/2017 11:35,8607,1012,662.0769231,112.4444444,33207.09642,75.94927969,39703,0,0,0,1,0,0,65535,490,32,BENIGN
10.42.0.151-52.10.216.232-57554-80-6,10.42.0.151,57554,52.10.216.232,80,6,22/06/2017 02:55:57,684,111,136.8,22.2,13.16571245,0.165606446,60078917,0,0,0,1,0,0,65535,114,32,SCAREWARE_ANDROIDSPY
172.217.11.8-10.42.0.42-443-54114-6,10.42.0.42,54114,172.217.11.8,443,6,30/06/2017 02:23:16,46,0,23,0,87.17553172,3.79024051,527671,0,1,0,0,1,1,1681,-1,32,SCAREWARE_FAKETAOBAO
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,22/06/2017 05:18:47,0,0,0,0,0,0.043943219,60416433,0,0,0,0,0,0,-1,-1,0,BENIGN
172.217.11.46-10.42.0.42-443-41878-6,10.42.0.42,41878,172.217.11.46,443,6,28/06/2017 02:41:37,3797,634,759.4,126.8,26395.73951,59.57061501,122208,0,0,0,0,1,0,1815,575,32,SCAREWARE_FAKEAV
10.42.0.151-10.42.0.1-37384-53-17,10.42.0.151,37384,10.42.0.1,53,17,16/06/2017 05:13:18,37,53,37,53,342.0453552,7.601007894,263123,0,0,0,0,0,0,-1,-1,20,ADWARE_FEIWO
10.42.0.151-54.239.17.113-34346-443-6,10.42.0.151,34346,54.239.17.113,443,6,14/06/2017 09:39:02,0,0,0,0,0,0.05995614,33357718,0,0,0,0,1,1,1643,-1,20,ADWARE_SHUANET
169.47.40.152-10.42.0.151-443-42776-6,169.47.40.152,443,10.42.0.151,42776,6,26/06/2017 11:56:11,1595,1538,53.16666667,49.61290323,35.87986875,0.698586656,27131713,0,1,0,0,1,0,514,1822,32,SCAREWARE_AVFORANDROID
10.42.0.151-42.236.126.162-44411-80-6,10.42.0.151,44411,42.236.126.162,80,6,30/06/2017 01:20:29,0,0,0,0,0,0.069284093,28866655,0,0,0,0,1,0,1780,-1,20,SMSMALWARE_FAKEINST
10.42.0.211-10.42.0.1-8127-53-17,10.42.0.211,8127,10.42.0.1,53,17,8/7/2017 10:11,30,169,30,169,106417.1123,1069.518717,1870,0,0,0,0,0,0,-1,-1,20,BENIGN
10.42.0.151-104.244.43.35-36120-443-6,10.42.0.151,36120,104.244.43.35,443,6,16/07/2017 11:57:44,3496,71681,54.625,1194.683333,6253.786591,10.31524984,10050798,0,0,0,1,0,0,65535,72,32,BENIGN
10.42.0.211-69.147.82.61-58848-443-6,10.42.0.211,58848,69.147.82.61,443,6,5/8/2017 7:48,7872,423791,58.31111111,1362.672026,4276.278184,4.418307962,90007552,0,0,0,1,0,0,65535,167,32,BENIGN
192.229.163.180-10.42.0.42-443-53595-6,10.42.0.42,53595,192.229.163.180,443,6,28/08/2017 02:40:06,1070,4373,118.8888889,546.625,36723.43067,114.6974686,37110,0,0,0,1,0,0,65535,287,32,RANSOMWARE_SVPENG
10.42.0.211-31.13.69.228-43679-443-6,10.42.0.211,43679,31.13.69.228,443,6,15/06/2017 10:34:55,332,3809,41.5,544.1428571,292.2091577,1.058473162,13964689,0,0,0,1,0,0,65535,114,32,ADWARE_YOUMI
10.42.0.151-10.42.0.1-55752-53-17,10.42.0.151,55752,10.42.0.1,53,17,23/06/2017 10:43:45,31,144,31,144,444.8251583,5.083716095,393413,0,0,0,0,0,0,-1,-1,40,SCAREWARE_AVFORANDROID
157.240.18.15-10.42.0.151-443-45041-6,10.42.0.151,45041,157.240.18.15,443,6,5/8/2017 2:03,1840,1817,167.2727273,165.1818182,50.09049848,0.301337426,64963841,0,0,0,1,0,0,65535,134,32,BENIGN
10.42.0.211-104.31.81.69-39932-80-6,10.42.0.211,39932,104.31.81.69,80,6,15/06/2017 03:04:32,324,2389022,0.262773723,1457.609518,22859.69542,27.47741234,1498602,0,0,0,1,0,0,65535,31,20,ADWARE_GOOLIGAN
10.42.0.211-123.125.29.138-48654-443-6,10.42.0.211,48654,123.125.29.138,443,6,6/8/2017 5:40,861,9686,61.5,968.6,491.2214484,1.117788448,18735570,0,0,0,1,0,0,65535,131,20,BENIGN
172.217.3.106-10.42.0.211-443-46093-6,10.42.0.211,46093,172.217.3.106,443,6,19/06/2017 06:21:01,62,0,31,0,32.33789976,1.043158057,1917255,0,1,0,0,1,1,1593,-1,32,BENIGN
10.42.0.211-69.147.82.60-52896-443-6,10.42.0.211,52896,69.147.82.60,443,6,14/06/2017 08:17:16,0,0,0,0,0,0.652376859,4562121,0,0,0,0,1,0,5215,-1,32,ADWARE_DOWGIN
10.42.0.151-23.66.250.12-45180-443-6,10.42.0.151,45180,23.66.250.12,443,6,22/06/2017 02:32:32,23,0,23,0,115577.8894,10050.25126,199,0,1,0,0,1,0,1012,1012,32,BENIGN
10.42.0.211-119.167.164.11-39209-80-6,10.42.0.211,39209,119.167.164.11,80,6,6/7/2017 11:20,0,0,0,0,0,0.669909475,2985478,0,0,0,0,1,1,1369,-1,20,BENIGN
10.42.0.151-10.42.0.1-49388-53-17,10.42.0.151,49388,10.42.0.1,53,17,18/06/2017 02:21:40,37,159,37,159,208.3483925,2.126004005,940732,0,0,0,0,0,0,-1,-1,20,BENIGN
10.42.0.1-10.42.0.42-53-13695-17,10.42.0.42,13695,10.42.0.1,53,17,7/7/2017 5:12,33,178,33,178,536.7782114,5.087945132,393086,0,0,0,0,0,0,-1,-1,20,BENIGN
10.42.0.151-104.88.83.73-54887-443-6,10.42.0.151,54887,104.88.83.73,443,6,17/06/2017 08:25:36,1295,8846,92.5,804.1818182,8995.926507,22.17711889,889226,0,0,0,1,0,0,65535,1006,32,BENIGN
10.42.0.42-72.21.206.135-52049-443-6,10.42.0.42,52049,72.21.206.135,443,6,23/06/2017 01:13:35,1356,5384,169.5,598.2222222,18791.28018,47.39640401,58592,0,0,0,1,0,0,65535,328,20,SCAREWARE_AVPASS
10.42.0.151-119.146.74.33-35476-443-6,10.42.0.151,35476,119.146.74.33,443,6,15/06/2017 12:29:51,0,0,0,0,0,1.353655309,1477481,0,0,0,0,1,1,2207,-1,20,ADWARE_FEIWO
10.42.0.151-10.42.0.1-37136-53-17,10.42.0.151,37136,10.42.0.1,53,17,28/06/2017 10:09:17,43,88,43,88,90909.09091,1387.925052,1441,0,0,0,0,0,0,-1,-1,32,SCAREWARE_FAKEAPPAL
10.42.0.211-69.147.82.60-33440-443-6,10.42.0.211,33440,69.147.82.60,443,6,9/8/2017 9:44,0,0,0,0,0,0.707575373,4200259,0,0,0,0,1,0,5985,-1,32,BENIGN
183.79.1.41-10.42.0.211-443-34695-6,10.42.0.211,34695,183.79.1.41,443,6,8/8/2017 12:47,8760,8565,438,407.8571429,1363.954673,3.227829242,8928306,0,0,0,1,0,0,65535,67,32,BENIGN
10.42.0.211-46.166.184.102-51154-80-6,10.42.0.211,51154,46.166.184.102,80,6,31/08/2017 10:23:33,0,0,0,0,0,93.99379641,31814,0,0,0,0,1,0,1414,-1,32,RANSOMWARE_PORNDROID
239.255.255.250-10.42.0.151-1900-58127-17,10.42.0.151,58127,239.255.255.250,1900,17,30/06/2017 03:31:50,530,0,132.5,0,3063583.815,23121.38728,163,0,0,0,0,0,0,-1,-1,32,SCAREWARE_PENETHO
10.42.0.151-119.146.74.31-40378-443-6,10.42.0.151,40378,119.146.74.31,443,6,28/06/2017 02:35:27,0,0,0,0,0,0.139848315,48634252,0,0,0,1,0,0,65535,65535,20,SCAREWARE_FAKEAPPAL
10.42.0.211-115.239.210.141-48041-80-6,10.42.0.211,48041,115.239.210.141,80,6,17/06/2017 04:30:53,0,0,0,0,0,0.109225479,18310746,0,0,0,0,1,1,1709,-1,20,BENIGN
203.205.151.47-10.42.0.151-80-53371-6,203.205.151.47,80,10.42.0.151,53371,6,30/06/2017 01:13:12,0,0,0,0,0,17.92419856,111581,0,0,0,0,1,1,113,1369,20,SMSMALWARE_FAKENOTIFY
131.253.61.80-10.42.0.42-443-39020-6,10.42.0.42,39020,131.253.61.80,443,6,22/06/2017 04:48:51,0,0,0,0,0,408.5801839,4895,0,0,0,0,1,0,1731,-1,32,BENIGN
10.42.0.211-64.71.142.82-39813-443-6,10.42.0.211,39813,64.71.142.82,443,6,28/08/2017 02:30:11,337,3307,48.14285714,551.1666667,310.2276981,1.106739867,11426034,0,0,0,1,0,0,65535,31,20,RANSOMWARE_CHARGER
10.42.0.1-10.42.0.42-53-27795-17,10.42.0.42,27795,10.42.0.1,53,17,8/8/2017 12:14,37,74,37,74,3522.691209,63.47191368,31510,0,0,0,0,0,0,-1,-1,32,BENIGN
172.217.10.74-10.42.0.42-443-48822-6,172.217.10.74,443,10.42.0.42,48822,6,6/7/2017 9:00,31,0,31,0,10973.45133,707.9646018,2825,0,1,0,0,1,0,1423,1423,32,BENIGN
10.42.0.1-10.42.0.42-53-13323-17,10.42.0.42,13323,10.42.0.1,53,17,23/06/2017 05:29:27,37,279,37,279,217780.8408,1378.359752,1451,0,0,0,0,0,0,-1,-1,32,BENIGN
180.163.255.159-10.42.0.211-80-36976-6,10.42.0.211,36976,180.163.255.159,80,6,7/8/2017 4:16,0,0,0,0,0,0.639246814,3128682,0,0,0,0,1,0,1386,-1,20,BENIGN
203.130.53.126-10.42.0.211-80-32779-6,10.42.0.211,32779,203.130.53.126,80,6,19/06/2017 09:52:53,0,0,0,0,0,4.403210821,454214,0,0,0,0,1,0,2601,-1,20,BENIGN
10.42.0.151-104.31.73.8-56683-80-6,10.42.0.151,56683,104.31.73.8,80,6,19/06/2017 09:54:38,0,0,0,0,0,0.141889406,14095485,0,0,0,0,1,1,1403,-1,20,BENIGN
10.42.0.42-106.11.95.2-38889-443-6,10.42.0.42,38889,106.11.95.2,443,6,1/7/2017 11:43,956,6519,73.53846154,465.6428571,75.02668039,0.270999381,98237796,0,0,0,1,0,0,65535,0,20,BENIGN
10.42.0.1-10.42.0.42-53-55351-17,10.42.0.42,55351,10.42.0.1,53,17,28/06/2017 11:11:59,31,139,31,139,47.81284365,0.562504043,3555530,0,0,0,0,0,0,-1,-1,20,SMSMALWARE_BIIGE
10.42.0.151-14.29.93.243-59219-80-6,10.42.0.151,59219,14.29.93.243,80,6,22/06/2017 05:37:28,0,0,0,0,0,16.75041876,119400,0,0,0,0,1,1,8190,-1,20,BENIGN
10.42.0.151-54.239.17.112-39340-443-6,10.42.0.151,39340,54.239.17.112,443,6,22/06/2017 04:13:17,1261,918,140.1111111,102,33.18229172,0.274107963,64997294,0,0,0,1,0,0,65535,472,20,BENIGN
10.42.0.211-31.13.80.52-34299-443-6,10.42.0.211,34299,31.13.80.52,443,6,28/08/2017 11:30:03,3964,5121,304.9230769,465.5454545,22133.43403,58.47027152,75132,0,0,0,1,0,0,65535,140,32,RANSOMWARE_LOCKERPIN
8.8.8.8-10.42.0.151-53-44287-6,8.8.8.8,53,10.42.0.151,44287,6,7/7/2017 1:36,0,0,0,0,0,653.8084341,3059,0,0,0,0,1,1,111,1369,32,BENIGN
162.208.22.39-10.42.0.42-443-41517-6,10.42.0.42,41517,162.208.22.39,443,6,17/07/2017 10:27:56,5628,4817,268,344.0714286,1556.553485,5.215832645,4997594,0,0,0,1,0,0,65535,82,20,SMSMALWARE_NANDROBOX
10.42.0.211-10.42.0.1-6685-53-17,10.42.0.211,6685,10.42.0.1,53,17,14/06/2017 06:23:03,33,149,33,149,2941.842046,32.32793457,61866,0,0,0,0,0,0,-1,-1,32,ADWARE_DOWGIN
172.217.3.106-10.42.0.42-443-58458-6,172.217.3.106,443,10.42.0.42,58458,6,5/7/2017 10:24,0,0,0,0,0,12.7057538,157409,0,0,0,0,1,1,2565,1542,32,BENIGN
169.47.5.212-10.42.0.42-443-56505-6,10.42.0.42,56505,169.47.5.212,443,6,8/7/2017 4:16,1293,894,28.73333333,23.52631579,19.10700398,0.725140069,27238410,0,1,0,0,1,0,1447,514,32,BENIGN
10.42.0.151-54.239.17.112-37986-443-6,10.42.0.151,37986,54.239.17.112,443,6,28/08/2017 02:54:39,292,141,48.66666667,28.2,25.22197082,0.640742908,16881935,0,0,0,1,0,0,65535,440,20,RANSOMWARE_SIMPLOCKER
180.76.180.62-10.42.0.42-80-60596-6,10.42.0.42,60596,180.76.180.62,80,6,4/7/2017 4:31,551,665,183.6666667,166.25,2547.498486,14.66487616,237034,0,0,0,1,0,0,65535,400,32,BENIGN
172.217.10.97-10.42.0.42-443-52000-6,10.42.0.42,52000,172.217.10.97,443,6,8/8/2017 8:27,622,5638,62.2,805.4285714,12289.06391,33.37285727,130528,0,0,0,1,0,0,65535,175,32,BENIGN
158.85.58.103-10.42.0.42-443-57697-6,10.42.0.42,57697,158.85.58.103,443,6,22/06/2017 11:16:37,38,39,12.66666667,19.5,609.1627572,39.5560232,72377,0,1,0,0,1,0,1430,514,32,BENIGN
10.42.0.42-106.11.92.16-47582-443-6,10.42.0.42,47582,106.11.92.16,443,6,8/7/2017 3:52,776,3673,51.73333333,282.5384615,44.94872829,0.282887029,97489487,0,0,0,1,0,0,65535,0,20,BENIGN
10.42.0.1-10.42.0.42-53-38858-17,10.42.0.42,38858,10.42.0.1,53,17,4/7/2017 7:11,30,140,30,140,7001.359087,82.36893044,24281,0,0,0,0,0,0,-1,-1,32,BENIGN
10.42.0.211-103.235.46.39-47066-80-6,10.42.0.211,47066,103.235.46.39,80,6,27/06/2017 03:32:11,0,0,0,0,0,0.307580254,6502368,0,0,0,0,1,0,1391,-1,20,SCAREWARE_FAKEAPP
10.42.0.42-66.231.239.120-43819-443-6,10.42.0.42,43819,66.231.239.120,443,6,28/08/2017 04:07:09,0,0,0,0,0,0.057796082,34604422,0,0,0,0,1,1,1825,-1,20,RANSOMWARE_SVPENG
10.42.0.42-104.244.43.67-46192-443-6,104.244.43.67,443,10.42.0.42,46192,6,6/7/2017 7:50,0,0,0,0,0,0.150408385,26550411,0,0,0,0,1,1,59,1386,32,BENIGN
10.42.0.151-119.146.74.32-35352-443-6,10.42.0.151,35352,119.146.74.32,443,6,29/08/2017 11:53:15,0,0,0,0,0,0.065628715,45672112,0,0,0,0,1,0,6478,-1,20,RANSOMWARE_RANSOMBO
10.42.0.1-10.42.0.42-53-3073-17,10.42.0.42,3073,10.42.0.1,53,17,7/7/2017 7:58,34,179,34,179,450.3885394,4.22900037,472925,0,0,0,0,0,0,-1,-1,32,BENIGN
203.205.191.21-10.42.0.211-443-55787-6,10.42.0.211,55787,203.205.191.21,443,6,15/06/2017 03:51:44,0,0,0,0,0,51.63688939,30595,0,0,0,0,1,0,1822,144,32,ADWARE_YOUMI
203.205.158.63-10.42.0.151-80-34811-6,10.42.0.151,34811,203.205.158.63,80,6,30/06/2017 12:19:47,0,0,0,0,0,1.44525692,1383837,0,0,0,0,1,1,1523,-1,32,SMSMALWARE_FAKENOTIFY
10.42.0.211-104.31.81.69-33108-80-6,10.42.0.211,33108,104.31.81.69,80,6,15/06/2017 03:11:08,162,0,32.4,0,2160.979644,66.6969026,68353,0,0,0,0,1,0,8124,-1,20,ADWARE_GOOLIGAN
10.42.0.211-10.42.0.1-6420-53-17,10.42.0.211,6420,10.42.0.1,53,17,6/7/2017 7:27,36,100,36,100,96.58288338,1.42033652,1408117,0,0,0,0,0,0,-1,-1,20,BENIGN
183.232.231.172-10.42.0.211-443-35478-6,10.42.0.211,35478,183.232.231.172,443,6,15/06/2017 04:40:48,0,0,0,0,0,6.691503296,286884,0,0,0,1,0,0,65535,8192,20,ADWARE_GOOLIGAN
10.42.0.151-103.235.46.212-46523-443-6,10.42.0.151,46523,103.235.46.212,443,6,22/08/2017 11:05:46,0,0,0,0,0,0.052430667,38145614,0,0,0,0,1,1,1642,-1,20,RANSOMWARE_WANNALOCKER
10.42.0.42-72.21.91.70-53720-443-6,10.42.0.42,53720,72.21.91.70,443,6,26/06/2017 02:45:57,0,0,0,0,0,0.045454912,43999645,0,0,0,0,1,0,1595,-1,32,SCAREWARE_AVPASS
10.42.0.1-10.42.0.42-53-15687-17,10.42.0.42,15687,10.42.0.1,53,17,5/7/2017 5:18,39,100,39,100,5727.47126,82.40965841,24269,0,0,0,0,0,0,-1,-1,20,BENIGN
10.42.0.151-104.244.42.2-36055-443-6,104.244.42.2,443,10.42.0.151,36055,6,16/06/2017 03:15:17,31,0,15.5,0,1107142.857,71428.57143,28,0,1,0,0,1,0,135,-1,32,ADWARE_FEIWO
10.42.0.1-10.42.0.42-53-16841-17,10.42.0.42,16841,10.42.0.1,53,17,14/07/2017 02:35:42,34,103,34,103,260.5231381,3.80325749,525865,0,0,0,0,0,0,-1,-1,20,SMSMALWARE_NANDROBOX
10.42.0.211-31.13.80.8-42125-443-6,10.42.0.211,42125,31.13.80.8,443,6,27/06/2017 03:16:55,219,257,43.8,42.83333333,6.665103728,0.154025506,65000770,0,0,0,1,0,0,65535,114,32,SCAREWARE_FAKEAPP
220.194.215.162-10.42.0.211-80-57999-6,10.42.0.211,57999,220.194.215.162,80,6,19/06/2017 10:43:13,0,0,0,0,0,0.257341387,15271468,0,0,0,1,0,0,65535,14480,32,BENIGN
10.42.0.211-10.42.0.1-1709-53-17,10.42.0.211,1709,10.42.0.1,53,17,23/06/2017 08:55:07,37,158,37,158,6142.312659,62.99807856,31747,0,0,0,0,0,0,-1,-1,32,BENIGN
10.42.0.211-101.226.161.228-53758-80-6,10.42.0.211,53758,101.226.161.228,80,6,7/7/2017 9:07,481,253,160.3333333,84.33333333,1431.672736,11.70304689,251432,0,0,0,1,0,0,65535,123,20,BENIGN
